# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=73012 localSenderId=1515960697 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=332701354248676 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=20855 (diagnostic omissions are not packet drops)
664677906,12143,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,100,46745,31898,848.170,56698,-1,-1,-1,-1,-1,56884,152,44,297,342,0,0,0,43160256681571,43160256709264,43160256910725,1789854275325907771,332702202419061,332702202463368,332702202761291,rx_written
1515960697,12241,out,4,1706a003,stun|peerFab|tunnel|stableKnown,91,31898,46745,854.472,32822,34,164,-1,-1,-1,-1,-1,-1,-1,-1,332702208522215,332702208556368,332702208720907,332702208522215,332702208556368,332702208720907,0,0,0,0,sent_no_rx
664677906,12144,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,113,46745,31898,867.511,19212,-1,-1,-1,-1,-1,19349,144,43,582,625,0,0,0,43160274259648,43160274285802,43160276123110,1789854275345257079,332702221759676,332702221803061,332702222385599,rx_written
1515960697,12242,out,4,1706a003,stun|peerFab|tunnel|stableKnown,103,31898,46745,889.365,34893,31,62,-1,-1,-1,-1,-1,-1,-1,-1,332702243520061,332702243551061,332702243613907,332702243520061,332702243551061,332702243613907,0,0,0,0,sent_no_rx
664677906,12145,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,917.555,50293,-1,-1,-1,-1,-1,50064,123,62,223,286,0,0,0,43160326312956,43160326345187,43160326416340,1789854275395321617,332702271804061,332702271866215,332702272090138,rx_written
1515960697,12243,out,4,1706a003,stun|peerFab|tunnel|stableKnown,108,31898,46745,939.297,49931,27,71,162,-1,-1,-1,-1,-1,-1,-1,332702293446830,332702293474138,332702293545522,332702293446830,332702293474138,332702293545522,0,0,0,0,sent_no_rx
664677906,12146,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,129,46745,31898,944.716,17208,-1,-1,-1,-1,-1,26614,669,48,1381,1430,0,0,0,43160343533879,43160343559956,43160343625187,1789854275421935771,332702298964291,332702299013215,332702300394522,rx_written
1515960697,12244,out,4,1706a003,stun|peerFab|tunnel|stableKnown,113,31898,46745,962.756,23459,39,196,-1,-1,-1,-1,-1,-1,-1,-1,332702316768676,332702316807984,332702317004599,332702316768676,332702316807984,332702317004599,0,0,0,0,sent_no_rx
664677906,12147,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,104,46745,31898,992.364,57187,-1,-1,-1,-1,-1,48160,158,97,284,381,0,0,0,43160399888571,43160399913264,43160400812340,1789854275470095771,332702346612907,332702346710753,332702346994830,rx_written
1515960697,12245,out,4,1706a003,stun|peerFab|tunnel|stableKnown,135,31898,46745,1000.088,37332,43,78,-1,-1,-1,-1,-1,-1,-1,-1,332702354215061,332702354258522,332702354336984,332702354215061,332702354258522,332702354336984,0,0,0,0,sent_no_rx
1515960697,12246,out,4,1706a003,stun|peerFab|tunnel|stableKnown,131,31898,46745,1036.622,36533,35,66,-1,-1,-1,-1,-1,-1,-1,-1,332702390769215,332702390804368,332702390870753,332702390769215,332702390804368,332702390870753,0,0,0,0,sent_no_rx
664677906,12148,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,100,46745,31898,1043.630,51404,-1,-1,-1,-1,-1,51280,143,45,263,309,0,0,0,43160451682494,43160451981571,43160452216648,1789854275521376156,332702397878753,332702397924599,332702398188368,rx_written
664677906,12149,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,124,46745,31898,1064.644,21372,-1,-1,-1,-1,-1,21037,119,50,123,173,0,0,0,43160473501494,43160473527110,43160473589571,1789854275542414002,332702418892368,332702418942522,332702419065907,rx_written
1515960697,12247,out,4,1706a003,stun|peerFab|tunnel|stableKnown,91,31898,46745,1075.954,39331,41,83,96,-1,-1,-1,-1,-1,-1,-1,332702430077292,332702430118522,332702430202215,332702430077292,332702430118522,332702430202215,0,0,0,0,sent_no_rx
1515960697,12248,out,4,1706a003,stun|peerFab|tunnel|stableKnown,103,31898,46745,1112.047,36093,41,83,130,-1,-1,-1,-1,-1,-1,-1,332702466170522,332702466212061,332702466295984,332702466170522,332702466212061,332702466295984,0,0,0,0,sent_no_rx
664677906,12150,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,109,46745,31898,1147.324,74198,-1,-1,-1,-1,-1,82232,568,43,316,360,0,0,0,43160547647417,43160547688648,43160547787725,1789854275624646309,332702501572907,332702501616061,332702501932907,rx_written
1515960697,12249,out,4,1706a003,stun|peerFab|tunnel|stableKnown,113,31898,46745,1152.066,40018,35,1637,138,-1,-1,-1,-1,-1,-1,-1,332702504642138,332702504677599,332702506314830,332702504642138,332702504677599,332702506314830,0,0,0,0,sent_no_rx
